Generación,Tipo,Energía (MeV)
10,positron,0.7519970746713417
10,gamma,1.265224591584356
10,electron,0.7199447894737515
10,electron,0.3952239095434477
10,positron,0.7835858777648399
10,electron,0.9354969327120456
10,gamma,0.8943483697129188
10,electron,0.8712966387849751
10,gamma,0.6882951001586055
10,gamma,0.4767933349679627
10,electron,0.7102994576781549
10,positron,0.9341702578973358
10,gamma,0.910729692471087
10,gamma,0.539376023363023
10,electron,0.8897682863872027
10,electron,0.8758973941452017
10,positron,0.4449416103308172
10,gamma,0.754914092093887
10,gamma,0.5941133100643248
10,gamma,0.5710788042480215
10,electron,0.6178731262931703
10,gamma,0.6181168833698508
10,electron,0.727824422847053
10,positron,0.49104508114804585
10,electron,0.5378887111702896
10,positron,1.056831973044874
10,gamma,0.7137965040669344
10,gamma,0.35292897143485236
10,electron,0.7679049362910686
10,gamma,0.3106687868238312
10,gamma,2.0904352611030084
10,electron,1.1332740935260865
10,electron,0.5249360814491566
10,gamma,0.6333312249164622
10,gamma,0.6368619272221412
10,electron,0.7005216405804544
10,gamma,0.48795019541762175
10,gamma,0.6499206722788282
10,electron,0.5896344138886505
10,electron,0.28522628260347727
10,electron,0.6984208589951754
10,positron,0.3805554693744987
10,gamma,0.613869573818276
10,gamma,0.6307232872216123
10,electron,0.5472968819475134
10,gamma,4.317159265483489
10,electron,5.4532389590295205
10,gamma,0.25946683297801043
10,electron,13.704064571282524
10,gamma,0.8688871767032628
10,electron,1.1200002590883247
10,positron,0.5667579540617764
10,electron,0.9427744302796175
10,gamma,0.6742350198209476
10,electron,1.356463076766154
10,electron,0.21716403505368964
10,electron,0.44992131297177707
10,positron,0.6624075456286721
10,electron,0.7567929354207453
10,positron,4.6799451595904475
10,electron,0.90629963901111
10,positron,0.533075378600746
10,gamma,0.7497255370554451
10,gamma,0.5483762183550616
10,electron,0.5188880013388282
10,gamma,0.5374221180644206
10,gamma,0.31841145034202656
10,electron,0.7210991204639149
10,gamma,0.4306562006024684
10,gamma,0.7600003033658231
10,electron,1.126628599444855
10,positron,0.9367117296372565
10,electron,0.12076080699833946
10,gamma,0.5498665358850047
10,gamma,0.512326708328934
10,electron,0.5663299247860101
10,gamma,0.5971798859018045
10,electron,0.45752521363958065
10,electron,0.2191053599367554
10,gamma,0.5888055793104464
10,electron,0.7319438799547101
10,positron,2.902082788401836
10,gamma,0.5561697980539735
10,electron,0.6451285424496107
10,electron,0.30275299349679075
10,gamma,0.6496101406357182
10,electron,0.38951949456268453
10,electron,0.8828145357718771
10,gamma,0.5655222436657301
10,electron,0.5386672299263173
10,gamma,0.5984491485767224
10,gamma,2.81960353905992
10,electron,0.1960379878016374
10,gamma,0.4900725687956235
10,electron,0.9349052258356423
10,gamma,0.6960627301241528
10,electron,0.5524518521621272
10,gamma,1.1367653582478012
10,electron,0.3900222409761409
10,gamma,0.6361151602477807
10,electron,0.6356252668792751
10,gamma,0.3093406434710684
10,gamma,1.1131239571285223
10,electron,1.3039975330629143
10,electron,0.5576212521300943
10,positron,0.718272859910065
10,electron,0.7203295425203378
10,positron,2.172256697313852
10,gamma,0.7105604281268696
10,gamma,1.6671019913525482
10,electron,0.46209734351285414
10,gamma,0.5550991354708753
10,electron,1.2526811105091742
10,gamma,0.8640833618163271
10,electron,3.238865445222631
10,electron,1.604182479571071
10,positron,2.657891642124726
10,gamma,0.9305659586126951
10,electron,0.546855276003374
10,gamma,0.6153604092312441
10,gamma,1.2429864678160205
10,electron,1.5090771549836366
10,positron,1.133226372925971
10,gamma,2.070653630581012
10,electron,1.6031842463986234
10,electron,0.5501194169677461
10,positron,1.0586800179649607
10,gamma,2.9251365901736253
10,electron,1.951051127194051
10,gamma,0.3211075435511103
10,electron,3.5859845825302816
10,gamma,1.3719186690223915
10,electron,1.2806777763761532
10,positron,6.529591799719785
10,electron,1.2732807780694817
10,positron,1.2155360995408293
10,gamma,0.4995900750897813
10,electron,0.6744617582930901
10,gamma,0.9254743352127729
10,gamma,0.9351031587072541
10,electron,0.8385750978995434
10,gamma,0.9373193325424868
10,gamma,0.4795422444447896
10,electron,1.2011310047685257
10,positron,0.8017405950732193
10,electron,0.9686451384992685
10,electron,1.3671956797670377
10,positron,0.823230089261828
10,electron,0.17308935339796205
10,gamma,0.7342971001247381
10,electron,0.8539683679086999
10,electron,0.9825673452449825
10,positron,0.7159497536770457
10,gamma,0.7267144613896978
10,electron,1.1152126710486931
10,positron,1.6427477886608128
10,gamma,0.2358757810673211
10,gamma,0.8116395468711931
10,gamma,0.7369069667649476
10,electron,0.4582366227028049
10,electron,0.9138992155659574
10,positron,0.5369052364012651
10,gamma,1.0010000133691164
10,electron,0.0005604081809718053
10,electron,0.6979262125417192
10,positron,14.56028913851558
10,gamma,0.6344522977351994
10,electron,0.7828784585429456
10,positron,0.749547382531822
10,gamma,0.9508209966931319
10,electron,1.102753952200641
10,electron,0.5044436401810212
10,positron,0.6021692464077327
10,gamma,0.8043637903296387
10,electron,0.513417787543471
10,electron,0.637652958704752
10,positron,0.6858775702746699
10,electron,0.36877524569116016
10,electron,0.6737760545403184
10,positron,0.6336832065144098
10,gamma,0.41354616401843786
10,electron,0.5999573219852347
10,gamma,0.24020051741482326
10,electron,0.5027435496743301
10,positron,0.8015509610471684
10,electron,0.5747983557370001
10,electron,0.5817238693666331
10,gamma,0.8831937324397385
10,electron,0.73879882234796
10,positron,0.9595560398348132
10,gamma,0.4088216804813211
10,electron,0.6689708416028268
10,electron,0.4917344944195743
10,gamma,0.6853086778926203
10,electron,0.6763519196226215
10,electron,0.360700706561152
10,positron,0.7547581191817362
10,gamma,0.788399292965639
10,gamma,0.6108783847109228
10,electron,1.014556377157834
10,gamma,1.1093643217464564
10,electron,0.7015667229369025
10,gamma,0.8320059850701967
10,gamma,0.9932632054910817
10,electron,1.0052560770871095
10,positron,0.9678654229886828
10,electron,1.4750935685154765
10,positron,1.227559711707994
10,gamma,1.3783035614392385
10,electron,1.5363642115948344
10,gamma,0.41723370449658426
10,electron,0.9669905397443355
10,positron,0.7177595737719731
10,electron,0.3735973249656796
10,positron,0.6804695559273589
10,electron,0.08254088637181822
10,gamma,0.7511788022273036
10,electron,0.5448327108417823
10,electron,0.5838480268179683
10,positron,0.761296337290537
10,electron,0.6363919064896194
10,positron,0.9931044080696408
10,electron,0.8685339986107834
10,gamma,1.0682725322455633
10,electron,0.5083501916715327
10,gamma,2.124738632886529
10,electron,1.4766865521976644
10,gamma,0.769166269650029
10,gamma,0.8677564790885403
10,electron,0.43137224432999394
10,positron,4.112801113977048
10,electron,0.6652286514412076
10,positron,0.4305960059087872
10,electron,0.33752191720815716
10,gamma,1.7523639192349516
10,electron,0.37480894745423177
10,gamma,1.1983972147197306
10,electron,0.5654212614013691
10,gamma,0.9188098659600318
10,electron,0.25833038615046233
10,electron,0.7971412329558469
10,gamma,0.7402563734032807
10,gamma,0.7109495985434143
10,electron,0.4282117048616098
10,gamma,3.9187347830634893
10,electron,2.9696811154189025
10,positron,3.537283914441415
10,gamma,0.812344138851188
10,electron,1.307097359761689
10,gamma,1.8012512863621986
10,electron,2.356198694228641
10,gamma,0.9439606986498962
10,gamma,5.168081048477478
10,electron,4.2717068877779285
10,electron,1.133580033854748
10,positron,0.5076286696314736
10,gamma,2.085855108243929
10,electron,1.3703418991239542
10,electron,1.188532562578099
10,positron,1.7414684384037662
10,gamma,1.2327122267052808
10,electron,1.0018943598073464
10,positron,4.954418341445644
10,electron,1.6840497852309946
10,positron,2.679812952865337
10,gamma,1.028353190949307
10,electron,1.2573135819571917
10,gamma,1.2715377621075648
10,electron,0.8175157853394224
10,gamma,2.067439030476398
10,electron,0.9439129542415797
10,gamma,0.2705975034563742
10,electron,2.972369257793307
10,gamma,0.8926400011039393
10,electron,1.8139674146220115
10,positron,11.804379358156401
10,gamma,0.9520446081761316
10,electron,1.4428431093242642
10,gamma,0.9820411073979171
10,gamma,1.4321104857797362
10,electron,0.971510449767698
10,positron,1.8944849406814281
10,gamma,1.7708038096261414
10,electron,2.966072799255518
10,electron,1.2910301806329405
10,positron,2.081359656701372
10,gamma,1.443347853873059
10,electron,1.7242021575384427
10,gamma,2.8780528284345466
10,gamma,2.840728808784107
10,gamma,2.1651235947927154
10,electron,7.682721561865934
10,gamma,3.2279536330683327
10,electron,2.871686104701292
10,gamma,0.3350837418971253
10,electron,6.243123574153644
10,gamma,1.9746438326034592
10,electron,1.0823842177265826
10,gamma,0.8336797020800747
10,electron,0.408351954676757
10,gamma,0.9138721149846608
10,gamma,0.5865392388499114
10,electron,0.48741917281413977
10,positron,0.7549950239442734
10,gamma,0.7532906654563263
10,electron,0.7491013066992638
10,gamma,0.40621084568048277
10,electron,0.6135811154872106
10,electron,0.34591391504062696
10,electron,1.7515062669331019
10,positron,1.9016220112236895
10,gamma,4.081082995894792
10,electron,2.1576188279491437
10,gamma,0.6528321646094929
10,electron,0.8635886745285463
10,gamma,0.8235090733499404
10,gamma,1.1159876664061537
10,gamma,0.24347336257130772
10,electron,1.7086432275993644
10,gamma,1.8812604072700672
10,electron,1.137823784904132
10,gamma,5.794908829770109
10,gamma,2.92772824069898
10,gamma,0.6626163386491365
10,electron,1.721843312431244
10,positron,3.422406597506944
10,gamma,1.9915977548169341
10,electron,2.6167941284643064
10,gamma,0.5642335397801074
10,electron,0.5524173862474887
10,positron,2.3068733967703094
10,gamma,0.5121539207350829
10,electron,3.4104783665780913
10,gamma,0.897870211171917
10,electron,1.4149239380374685
10,gamma,0.23616518110630227
10,gamma,0.9039499293296849
10,gamma,0.8151551804116856
10,electron,0.5146808128552839
10,gamma,0.7774079830335159
10,electron,8.580432743646494
10,gamma,5.221403416739483
10,electron,10.259096582289239
10,positron,29.876736544113843
10,gamma,0.7030888485275913
10,gamma,10.705951983892652
10,electron,10.028023507317991
10,electron,3.528148838197542
10,positron,2.8422255943326475
10,gamma,4.639042780654248
10,electron,4.246101723387304
10,electron,4.695275800840844
10,positron,7.172656353882204
10,gamma,2.6751346226679655
10,electron,3.2162728489867463
10,gamma,7.725047049497827
10,gamma,5.098275009711618
10,gamma,5.437560568285793
10,electron,5.8573187284566925
10,positron,6.1545897439389545
10,electron,5.840007519944936
10,positron,3.196506236804253
10,gamma,3.0621210044955394
10,electron,3.3948720940609514
10,gamma,25.73477584408913
10,gamma,30.811563929031724
10,gamma,0.32976239457673956
10,electron,1.5739191650853992
10,positron,2.0877292828144927
10,gamma,2.4012897387976615
10,electron,1.1213802972998146
10,positron,4.458840919840476
10,gamma,3.5880302139872517
10,electron,1.747426544497853
10,positron,8.469304445332153
10,electron,2.6535528495493583
10,positron,2.1361763262497107
10,gamma,4.026471724878916
10,electron,2.2963657897987555
10,gamma,0.5180158641125093
10,gamma,0.49322861358035774
10,electron,4.482947186514147
10,gamma,3.7493854938529467
10,electron,5.148313201258765
10,gamma,0.7255579531654984
10,gamma,6.664298519118963
10,electron,3.5995477827916176
10,electron,4.602371953919966
10,positron,2.8112769942611897
10,gamma,2.191557614908112
10,electron,1.2462935083012094
10,gamma,1.0141185546593283
10,electron,0.9490948875667168
10,positron,4.337998167039366
10,electron,2.3792312695536055
10,positron,1.323401176492153
10,gamma,1.0133730097506617
10,electron,0.5748609586874321
10,electron,0.6116428442510574
10,positron,1.2962487264442015
10,gamma,1.5865394281230973
10,electron,1.3638411801725783
10,gamma,0.9281820009107913
10,gamma,1.398970075541052
10,electron,0.7886844369183184
10,gamma,0.3062266200645371
10,electron,0.7244061126541901
10,gamma,1.755217697063452
10,electron,3.36201971162554
10,electron,0.9325917144781668
10,gamma,1.5904648410132243
10,electron,1.6314036881493506
10,positron,1.3861748002779997
10,electron,2.2943567198000823
10,positron,3.133897348498331
10,gamma,1.1610182802366424
10,electron,1.2586267717817015
10,gamma,1.2742211031502082
10,electron,1.7890165568279723
10,positron,1.8531998539106789
10,electron,2.200778262998839
10,positron,2.341274065125018
10,gamma,1.3130995443263294
10,electron,1.2886718883303743
10,positron,10.826464806454828
10,gamma,1.6877759939313308
10,electron,2.9916481862496127
10,positron,4.983093596691821
10,electron,0.9260146047336697
10,gamma,0.7691523433617808
10,electron,0.8520573787523478
10,electron,0.9321967186553384
10,electron,0.9599203876298229
10,positron,1.00965474683559
10,gamma,1.159655333239758
10,electron,1.9452193643748652
10,gamma,0.4998430587778623
10,electron,0.6707928863706648
10,positron,0.8232693497022433
10,gamma,5.733052975574994
10,electron,2.0276860953053717
10,gamma,3.842581043308586
10,electron,3.5249031581923145
10,positron,6.946169445280134
10,gamma,3.781454488779509
10,electron,6.303162634287574
10,positron,5.273959475348102
10,electron,4.486117303071037
10,positron,2.0464196934934686
10,gamma,2.3820980785040713
10,electron,1.8620746880401027
10,gamma,0.5243989125917852
10,electron,0.6227297331809785
10,electron,0.7489561664831773
10,gamma,0.5565077931291467
10,gamma,0.7505913010144443
10,gamma,0.4561869741862208
10,electron,4.123749871416795
10,positron,6.708654018524056
10,gamma,4.447885110321897
10,electron,6.877631773236281
10,gamma,5.549568781618109
10,electron,4.12264027895329
10,positron,19.090914579011127
10,electron,2.7322936703585357
10,positron,4.916069419464752
10,gamma,8.305638379189304
10,electron,6.886313890201765
11,gamma,0.9437693942627774
11,electron,0.6126379355602942
11,gamma,0.6880113426763604
11,gamma,0.8598942390228457
11,gamma,0.8752778906175848
11,electron,0.1725400353196872
11,electron,0.2550224615342189
11,gamma,0.5265003380866714
11,gamma,0.7923474259961703
11,electron,0.34942234604226896
11,gamma,0.7662030290344776
11,electron,0.2533794347009083
11,electron,0.489991285074139
11,positron,0.9012156462206287
11,gamma,0.29947032624148145
11,gamma,0.36339109797376257
11,electron,0.8315612505788903
11,gamma,0.7890920219570916
11,electron,0.3458402949663239
11,gamma,0.3882031024581598
11,gamma,0.7968458461899715
11,gamma,0.8758970288148328
11,electron,0.9627532875661232
11,electron,0.8585930663736897
11,gamma,0.9111036804776211
11,gamma,0.6466473557540318
11,electron,0.6615773167750079
11,positron,0.400742448987147
11,electron,0.18280056691122426
11,electron,0.6199657486656603
11,positron,0.6255784163496035
11,electron,0.5383162520308109
11,positron,0.5068072531287038
11,electron,0.05416982526761971
11,electron,0.917140312175047
11,gamma,0.5200848745634357
11,gamma,0.6622500802420112
11,gamma,0.6736356307306128
11,electron,0.8013224029567996
11,gamma,0.5269531957397677
11,electron,0.5996400825955048
11,gamma,0.3029602366941415
11,gamma,0.9966120773508277
11,gamma,1.1731027730978627
11,electron,0.7455777622687668
11,gamma,0.46048092693806914
11,electron,0.5829025650954054
11,electron,0.9628558520747573
11,gamma,0.5662105993999436
11,gamma,0.3381239541226511
11,electron,0.70692197628101
11,positron,0.7187993523008053
11,gamma,0.7472864898540681
11,electron,0.5089235021954368
11,electron,0.7329716065820922
11,gamma,0.353141761921714
11,electron,0.7057938587423267
11,gamma,0.5972108659936141
11,gamma,0.765253686993056
11,gamma,2.170259971635811
11,electron,2.0650133855477466
11,gamma,0.4273801249073783
11,electron,1.7358464864199157
11,gamma,0.5965554119540105
11,electron,1.0303217411776158
11,gamma,0.2506433128580038
11,electron,0.781195326696241
11,positron,1.0594783834025285
11,gamma,0.6453990134064549
11,electron,1.1610800119210474
11,gamma,0.6041213819706129
11,gamma,0.7461364108754143
11,electron,0.3671640770758995
11,gamma,0.5140628040140653
11,gamma,1.1097739359898229
11,electron,0.16231940554398494
11,gamma,0.6275461901704563
11,electron,0.3841587935751255
11,positron,1.607435353534108
11,electron,0.6576806806133609
11,positron,0.5322589364612801
11,electron,0.7537159389846364
11,gamma,0.2833989133517462
11,gamma,0.6852112222723746
11,electron,0.37901943051782616
11,electron,0.6151013383068998
11,positron,1.3861996795541727
11,gamma,0.6633724482859727
11,electron,0.3851038713492922
11,gamma,0.5449577163798526
11,gamma,0.6209676213856791
11,electron,0.8029382200342646
11,positron,1.1080261102500335
11,gamma,0.5022780351866775
11,electron,0.8609851029608454
11,gamma,0.8327009778962216
11,electron,0.5814305006671394
11,gamma,0.5146325771685507
11,electron,0.5564875067316215
11,positron,0.6628953313297512
11,electron,0.9467547947384991
11,gamma,0.8238865031722078
11,gamma,0.6837754819548436
11,electron,0.3212119124774391
11,electron,0.10006205255351963
11,electron,0.9123595090850964
11,positron,0.6744734695762509
11,gamma,0.6109286609610901
11,gamma,0.906214082229688
11,electron,1.5595838631100702
11,gamma,0.3767083500419526
11,gamma,0.7646097224168524
11,gamma,0.8251774588824294
11,electron,0.9430238824701811
11,gamma,0.7548835233236655
11,electron,0.7787644928316737
11,positron,0.7519970746713417
11,gamma,0.6318636545868863
11,electron,0.6333609369974698
11,electron,0.7199447894737515
11,electron,0.3952239095434477
11,positron,0.7835858777648399
11,electron,0.9354969327120456
11,gamma,0.8943483697129188
11,electron,0.8712966387849751
11,gamma,0.6882951001586055
11,gamma,0.4767933349679627
11,electron,0.7102994576781549
11,positron,0.9341702578973358
11,gamma,0.910729692471087
11,gamma,0.539376023363023
11,electron,0.8897682863872027
11,electron,0.8758973941452017
11,positron,0.4449416103308172
11,gamma,0.754914092093887
11,gamma,0.5941133100643248
11,gamma,0.5710788042480215
11,electron,0.6178731262931703
11,gamma,0.6181168833698508
11,electron,0.727824422847053
11,positron,0.49104508114804585
11,electron,0.5378887111702896
11,positron,1.056831973044874
11,gamma,0.7137965040669344
11,gamma,0.35292897143485236
11,electron,0.7679049362910686
11,gamma,0.3106687868238312
11,gamma,0.2628167237605205
11,electron,1.8276185373424878
11,gamma,0.6487339673839579
11,electron,0.48454012614212866
11,electron,0.5249360814491566
11,gamma,0.6333312249164622
11,gamma,0.6368619272221412
11,electron,0.7005216405804544
11,gamma,0.48795019541762175
11,gamma,0.6499206722788282
11,electron,0.5896344138886505
11,electron,0.28522628260347727
11,electron,0.6984208589951754
11,positron,0.3805554693744987
11,gamma,0.613869573818276
11,gamma,0.6307232872216123
11,electron,0.5472968819475134
11,gamma,0.6338395483298597
11,electron,3.683319717153629
11,gamma,3.213394130555593
11,electron,2.2398448284739274
11,gamma,0.25946683297801043
11,gamma,6.792273644210405
11,electron,6.911790927072119
11,gamma,0.8688871767032628
11,gamma,0.4693058444219336
11,electron,0.650694414666391
11,positron,0.5667579540617764
11,electron,0.9427744302796175
11,gamma,0.6742350198209476
11,gamma,0.9208297715820084
11,electron,0.43563330518414567
11,electron,0.21716403505368964
11,electron,0.44992131297177707
11,positron,0.6624075456286721
11,electron,0.7567929354207453
11,gamma,1.9195764366662742
11,gamma,2.760368722924173
11,electron,0.90629963901111
11,positron,0.533075378600746
11,gamma,0.7497255370554451
11,gamma,0.5483762183550616
11,electron,0.5188880013388282
11,gamma,0.5374221180644206
11,gamma,0.31841145034202656
11,electron,0.7210991204639149
11,gamma,0.4306562006024684
11,gamma,0.7600003033658231
11,gamma,0.5625433329905658
11,electron,0.5640852664542894
11,positron,0.9367117296372565
11,electron,0.12076080699833946
11,gamma,0.5498665358850047
11,gamma,0.512326708328934
11,electron,0.5663299247860101
11,gamma,0.5971798859018045
11,electron,0.45752521363958065
11,electron,0.2191053599367554
11,gamma,0.5888055793104464
11,electron,0.7319438799547101
11,gamma,1.8746158862733429
11,gamma,1.027466902128493
11,gamma,0.5561697980539735
11,electron,0.6451285424496107
11,electron,0.30275299349679075
11,gamma,0.6496101406357182
11,electron,0.38951949456268453
11,electron,0.8828145357718771
11,gamma,0.5655222436657301
11,electron,0.5386672299263173
11,gamma,0.5984491485767224
11,electron,1.8253478805891479
11,positron,0.9942556584707722
11,electron,0.1960379878016374
11,gamma,0.4900725687956235
11,electron,0.9349052258356423
11,gamma,0.6960627301241528
11,electron,0.5524518521621272
11,electron,0.5297564937178729
11,positron,0.6070088645299283
11,electron,0.3900222409761409
11,gamma,0.6361151602477807
11,electron,0.6356252668792751
11,gamma,0.3093406434710684
11,gamma,0.6319603193982359
11,electron,0.48116363773028636
11,gamma,0.7674341512159369
11,electron,0.5365633818469774
11,electron,0.5576212521300943
11,positron,0.718272859910065
11,electron,0.7203295425203378
11,gamma,1.1161522275484896
11,gamma,1.0561044697653623
11,gamma,0.7105604281268696
11,gamma,1.1916491373065803
11,electron,0.47545285404596793
11,electron,0.46209734351285414
11,gamma,0.5550991354708753
11,gamma,0.38251711359348084
11,electron,0.8701639969156933
11,gamma,0.8640833618163271
11,gamma,2.225224070656305
11,electron,1.0136413745663257
11,gamma,0.8070248140596719
11,electron,0.7971576655113992
11,positron,2.657891642124726
11,gamma,0.9305659586126951
11,electron,0.546855276003374
11,gamma,0.6153604092312441
11,gamma,1.1219422724870658
11,electron,0.12104419532895472
11,gamma,0.5339610946987401
11,electron,0.9751160602848965
11,positron,1.133226372925971
11,electron,1.1708798942918108
11,positron,0.8997737362892011
11,gamma,0.7004252588102325
11,electron,0.9027589875883909
11,electron,0.5501194169677461
11,positron,1.0586800179649607
11,gamma,0.40085783853254064
11,electron,2.5242787516410847
11,gamma,0.7949772456857139
11,electron,1.156073881508337
11,gamma,0.3211075435511103
11,gamma,2.0044867993218403
11,electron,1.5814977832084411
11,electron,0.6731276263275622
11,positron,0.6987910426948293
11,gamma,0.5586141506874595
11,electron,0.7220636256886938
11,gamma,4.334320025308519
11,gamma,2.195271774411267
11,gamma,0.5570201075258352
11,electron,0.7162606705436465
11,positron,1.2155360995408293
11,gamma,0.4995900750897813
11,electron,0.6744617582930901
11,gamma,0.9254743352127729
11,gamma,0.9351031587072541
11,electron,0.8385750978995434
11,gamma,0.9373193325424868
11,gamma,0.4795422444447896
11,gamma,0.6638088029064605
11,electron,0.5373222018620653
11,positron,0.8017405950732193
11,electron,0.9686451384992685
11,gamma,0.613572277367013
11,electron,0.7536234024000247
11,positron,0.823230089261828
11,electron,0.17308935339796205
11,gamma,0.7342971001247381
11,electron,0.8539683679086999
11,electron,0.9825673452449825
11,positron,0.7159497536770457
11,gamma,0.7267144613896978
11,gamma,0.4785216679620192
11,electron,0.6366910030866739
11,gamma,0.7749539901336345
11,gamma,0.8677937985271783
11,gamma,0.2358757810673211
11,gamma,0.8116395468711931
11,gamma,0.7369069667649476
11,electron,0.4582366227028049
11,electron,0.9138992155659574
11,positron,0.5369052364012651
11,gamma,0.23432389854547034
11,electron,0.7666761148236461
11,electron,0.0005604081809718053
11,electron,0.6979262125417192
11,positron,14.56028913851558
11,gamma,0.6344522977351994
11,electron,0.7828784585429456
11,positron,0.749547382531822
11,gamma,0.9508209966931319
11,gamma,0.47826300299216273
11,electron,0.6244909492084784
11,electron,0.5044436401810212
11,positron,0.6021692464077327
11,gamma,0.8043637903296387
11,electron,0.513417787543471
11,electron,0.637652958704752
11,positron,0.6858775702746699
11,electron,0.36877524569116016
11,electron,0.6737760545403184
11,positron,0.6336832065144098
11,gamma,0.41354616401843786
11,electron,0.5999573219852347
11,gamma,0.24020051741482326
11,electron,0.5027435496743301
11,positron,0.8015509610471684
11,electron,0.5747983557370001
11,electron,0.5817238693666331
11,gamma,0.8831937324397385
11,electron,0.73879882234796
11,positron,0.9595560398348132
11,gamma,0.4088216804813211
11,electron,0.6689708416028268
11,electron,0.4917344944195743
11,gamma,0.6853086778926203
11,electron,0.6763519196226215
11,electron,0.360700706561152
11,positron,0.7547581191817362
11,gamma,0.788399292965639
11,gamma,0.6108783847109228
11,gamma,0.6843467455883216
11,electron,0.33020963156951244
11,electron,0.7140806824500109
11,positron,0.3952836392964455
11,electron,0.7015667229369025
11,gamma,0.8320059850701967
11,gamma,0.9932632054910817
11,gamma,0.7016361807003699
11,electron,0.30361989638673964
11,positron,0.9678654229886828
11,gamma,1.0108357217813575
11,electron,0.464257846734119
11,positron,1.227559711707994
11,electron,0.8604488276478717
11,positron,0.5178547337913668
11,gamma,0.9689700668479995
11,electron,0.5673941447468349
11,gamma,0.41723370449658426
11,electron,0.9669905397443355
11,positron,0.7177595737719731
11,electron,0.3735973249656796
11,positron,0.6804695559273589
11,electron,0.08254088637181822
11,gamma,0.7511788022273036
11,electron,0.5448327108417823
11,electron,0.5838480268179683
11,positron,0.761296337290537
11,electron,0.6363919064896194
11,positron,0.9931044080696408
11,electron,0.8685339986107834
11,gamma,0.4269264322470062
11,electron,0.6413460999985571
11,electron,0.5083501916715327
11,electron,1.3718536404727213
11,positron,0.7528849924138078
11,gamma,1.010649449292672
11,electron,0.4660371029049924
11,gamma,0.769166269650029
11,gamma,0.8677564790885403
11,electron,0.43137224432999394
11,positron,4.112801113977048
11,electron,0.6652286514412076
11,positron,0.4305960059087872
11,electron,0.33752191720815716
11,gamma,0.4419047508340315
11,electron,1.3104591684009201
11,electron,0.37480894745423177
11,electron,0.6945918488196853
11,positron,0.5038053659000453
11,electron,0.5654212614013691
11,gamma,0.9188098659600318
11,electron,0.25833038615046233
11,electron,0.7971412329558469
11,gamma,0.7402563734032807
11,gamma,0.7109495985434143
11,electron,0.4282117048616098
11,electron,1.9246979596738718
11,positron,1.9940368233896175
11,gamma,1.0422924990640736
11,electron,1.9273886163548288
11,positron,3.537283914441415
11,gamma,0.812344138851188
11,gamma,0.6041495800116436
11,electron,0.7029477797500453
11,gamma,0.2585885510980506
11,electron,1.542662735264148
11,gamma,1.0957185247780001
11,electron,1.2604801694506407
11,gamma,0.9439606986498962
11,gamma,2.4283529447077834
11,electron,2.7397281037696946
11,gamma,2.067702330046677
11,electron,2.2040045577312517
11,gamma,0.7117033794277005
11,electron,0.42187665442704747
11,positron,0.5076286696314736
11,electron,1.3862114702209254
11,positron,0.6996436380230034
11,gamma,0.5528642537391214
11,electron,0.8174776453848328
11,gamma,0.8129570378490952
11,electron,0.3755755247290037
11,positron,1.7414684384037662
11,gamma,1.0452490136691033
11,electron,0.18746321303617752
11,gamma,0.4300298621747911
11,electron,0.5718644976325553
11,positron,4.954418341445644
11,gamma,0.7850625838452966
11,electron,0.898987201385698
11,positron,2.679812952865337
11,gamma,0.5662612963940468
11,electron,0.46209189455526034
11,gamma,0.5546823391372834
11,electron,0.7026312428199083
11,gamma,0.4711596107344516
11,electron,0.8003781513731132
11,electron,0.8175157853394224
11,gamma,0.8585711974302391
11,electron,1.2088678330461589
11,electron,0.9439129542415797
11,gamma,0.2705975034563742
11,gamma,1.1548428159761577
11,electron,1.8175264418171495
11,gamma,0.8926400011039393
11,gamma,0.5584798043416812
11,electron,1.2554876102803303
11,positron,11.804379358156401
11,gamma,0.9520446081761316
11,gamma,0.5928551143905925
11,electron,0.8499879949336717
11,gamma,0.9820411073979171
11,electron,0.9441309882888664
11,positron,0.48797949749086983
11,electron,0.971510449767698
11,positron,1.8944849406814281
11,electron,1.229476361796647
11,positron,0.5413274478294942
11,gamma,1.3918007038955769
11,electron,1.574272095359941
11,gamma,0.4397098334216905
11,electron,0.8513203472112499
11,gamma,0.8684433731691399
11,gamma,1.212916283532232
11,electron,0.5793587229427187
11,positron,0.8639891309303405
11,gamma,0.9542017763596119
11,electron,0.7700003811788309
11,gamma,0.25731724784549403
11,electron,2.6207355805890526
11,gamma,0.883602040344269
11,electron,1.9571267684398381
11,electron,1.0971742195037812
11,positron,1.0679493752889342
11,gamma,4.106822001066902
11,electron,3.575899560799032
11,gamma,1.248374593821204
11,electron,1.9795790392471286
11,gamma,1.6563960398691213
11,electron,1.2152900648321707
11,gamma,0.3350837418971253
11,gamma,4.0163799696659215
11,electron,2.226743604487723
11,electron,0.9843028048429566
11,positron,0.9903410277605026
11,gamma,0.37722236542262083
11,electron,0.7051618523039617
11,gamma,0.8336797020800747
11,electron,0.408351954676757
11,gamma,0.9138721149846608
11,gamma,0.5865392388499114
11,electron,0.48741917281413977
11,positron,0.7549950239442734
11,gamma,0.7532906654563263
11,electron,0.7491013066992638
11,gamma,0.40621084568048277
11,electron,0.6135811154872106
11,electron,0.34591391504062696
11,gamma,1.1782875224131568
11,electron,0.573218744519945
11,positron,1.9016220112236895
11,electron,2.7894894910651953
11,positron,1.2915935048295966
